particion,EMD,Tiempo,combinacion
"{, (, ', e, _, t, ', ,, ), }",0.0,0.06599950000236277,"['a_t', 'd_t', 'e_t', 'a_t+1', 'b_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.06549220000306377,"['a_t', 'd_t', 'e_t', 'a_t+1', 'c_t+1']"
"{, (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.0659629000001587,"['a_t', 'd_t', 'e_t', 'a_t+1', 'd_t+1']"
"{, (, ', a, _, t, ', ,,  , ', e, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07337869999901159,"['a_t', 'd_t', 'e_t', 'a_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,,  , ', e, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.06577850000030594,"['a_t', 'd_t', 'e_t', 'a_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06590940000023693,"['a_t', 'd_t', 'e_t', 'b_t+1', 'c_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06863029999658465,"['a_t', 'd_t', 'e_t', 'b_t+1', 'd_t+1']"
"{, (, ', d, _, t, ', ,,  , ', e, _, t, ', ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.0693020000035176,"['a_t', 'd_t', 'e_t', 'b_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06707780000579078,"['a_t', 'd_t', 'e_t', 'b_t+1', 'f_t+1']"
"{, (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,,  , ', c, _, t, +, 1, ', ), }",0.0,0.06453049999981886,"['a_t', 'd_t', 'e_t', 'c_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,,  , ', c, _, t, +, 1, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.06402320000051986,"['a_t', 'd_t', 'e_t', 'c_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,,  , ', d, _, t, ', ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.06459799999720417,"['a_t', 'd_t', 'e_t', 'c_t+1', 'f_t+1']"
"{, (, ', a, _, t, ', ,,  , ', d, _, t, ', ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06840250000095693,"['a_t', 'd_t', 'e_t', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', e, _, t, ', ,,  , ', d, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.067465699998138,"['a_t', 'd_t', 'e_t', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,,  , ', a, _, t, ', ), }",0.0,0.06777929999952903,"['a_t', 'd_t', 'e_t', 'e_t+1', 'f_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', b, _, t, +, 1, ', ), }",0.0,0.06634800000028918,"['a_t', 'd_t', 'f_t', 'a_t+1', 'b_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,,  , ', c, _, t, +, 1, ', ), }",0.0,0.06521950000023935,"['a_t', 'd_t', 'f_t', 'a_t+1', 'c_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,,  , ', a, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), }",0.0,0.0713748000052874,"['a_t', 'd_t', 'f_t', 'a_t+1', 'd_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', e, _, t, +, 1, ', ), }",0.0,0.06490920000214828,"['a_t', 'd_t', 'f_t', 'a_t+1', 'e_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), }",0.0,0.07503169999836246,"['a_t', 'd_t', 'f_t', 'a_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), ,,  , (, ', b, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06233330000395654,"['a_t', 'd_t', 'f_t', 'b_t+1', 'c_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,,  , ', d, _, t, +, 1, ', ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06436050000047544,"['a_t', 'd_t', 'f_t', 'b_t+1', 'd_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06663249999837717,"['a_t', 'd_t', 'f_t', 'b_t+1', 'e_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', b, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06446359999972628,"['a_t', 'd_t', 'f_t', 'b_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06468970000423724,"['a_t', 'd_t', 'f_t', 'c_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,,  , ', f, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06613169999764068,"['a_t', 'd_t', 'f_t', 'c_t+1', 'e_t+1']"
"{, (, ', d, _, t, ', ,,  , ', f, _, t, +, 1, ', ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.062409099999058526,"['a_t', 'd_t', 'f_t', 'c_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,,  , ', a, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.07029940000211354,"['a_t', 'd_t', 'f_t', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,,  , ', f, _, t, +, 1, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06725340000411961,"['a_t', 'd_t', 'f_t', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,,  , ', e, _, t, +, 1, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06684910000331001,"['a_t', 'd_t', 'f_t', 'e_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,,  , ', a, _, t, +, 1, ', ), }",0.0,0.0712444000018877,"['a_t', 'd_t', 'a_t+1', 'b_t+1', 'c_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', b, _, t, +, 1, ', ,,  , ', a, _, t, ', ), }",0.0,0.07056890000239946,"['a_t', 'd_t', 'a_t+1', 'b_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), }",0.0,0.06825810000009369,"['a_t', 'd_t', 'a_t+1', 'b_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), }",0.0,0.06797920000099111,"['a_t', 'd_t', 'a_t+1', 'b_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), }",0.0,0.0684287999974913,"['a_t', 'd_t', 'a_t+1', 'c_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,,  , ', d, _, t, ', ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.06814250000024913,"['a_t', 'd_t', 'a_t+1', 'c_t+1', 'e_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', f, _, t, +, 1, ', ,, ), }",0.0,0.07022620000498137,"['a_t', 'd_t', 'a_t+1', 'c_t+1', 'f_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), }",0.0,0.0686545999997179,"['a_t', 'd_t', 'a_t+1', 'd_t+1', 'e_t+1']"
"{, (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), }",0.0,0.09913519999827258,"['a_t', 'd_t', 'a_t+1', 'd_t+1', 'f_t+1']"
"{, (, ', a, _, t, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), }",0.0,0.07191459999739891,"['a_t', 'd_t', 'a_t+1', 'e_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06996559999970486,"['a_t', 'd_t', 'b_t+1', 'c_t+1', 'd_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', b, _, t, +, 1, ', ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.0680969000022742,"['a_t', 'd_t', 'b_t+1', 'c_t+1', 'e_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06984709999960614,"['a_t', 'd_t', 'b_t+1', 'c_t+1', 'f_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.07056310000189114,"['a_t', 'd_t', 'b_t+1', 'd_t+1', 'e_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', b, _, t, +, 1, ', ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.06712639999750536,"['a_t', 'd_t', 'b_t+1', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.0697747000012896,"['a_t', 'd_t', 'b_t+1', 'e_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', c, _, t, +, 1, ', ), }",0.0,0.07193859999824781,"['a_t', 'd_t', 'c_t+1', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, ', ,,  , ', a, _, t, ', ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.07213790000241715,"['a_t', 'd_t', 'c_t+1', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.0742478999964078,"['a_t', 'd_t', 'c_t+1', 'e_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', d, _, t, +, 1, ', ), ,,  , (, ', d, _, t, ', ,, ), }",0.0,0.07455800000025192,"['a_t', 'd_t', 'd_t+1', 'e_t+1', 'f_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.066287800000282,"['a_t', 'e_t', 'f_t', 'a_t+1', 'b_t+1']"
"{, (, ', e, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,,  , ', a, _, t, +, 1, ', ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06535860000440152,"['a_t', 'e_t', 'f_t', 'a_t+1', 'c_t+1']"
"{, (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', a, _, t, +, 1, ', ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06684040000254754,"['a_t', 'e_t', 'f_t', 'a_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,,  , ', f, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06213959999877261,"['a_t', 'e_t', 'f_t', 'a_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', f, _, t, +, 1, ', ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06583169999794336,"['a_t', 'e_t', 'f_t', 'a_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.06400759999814909,"['a_t', 'e_t', 'f_t', 'b_t+1', 'c_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.0651332999987062,"['a_t', 'e_t', 'f_t', 'b_t+1', 'd_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.0661619000020437,"['a_t', 'e_t', 'f_t', 'b_t+1', 'e_t+1']"
"{, (, ', f, _, t, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07541080000373768,"['a_t', 'e_t', 'f_t', 'b_t+1', 'f_t+1']"
"{, (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,,  , ', e, _, t, ', ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.0649042000004556,"['a_t', 'e_t', 'f_t', 'c_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', e, _, t, ', ,,  , ', c, _, t, +, 1, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06431850000080885,"['a_t', 'e_t', 'f_t', 'c_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,,  , ', a, _, t, ', ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.0690997999990941,"['a_t', 'e_t', 'f_t', 'c_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06267220000154339,"['a_t', 'e_t', 'f_t', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,,  , ', e, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06474439999874448,"['a_t', 'e_t', 'f_t', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,,  , ', e, _, t, ', ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', f, _, t, ', ,, ), }",0.0,0.06510909999633441,"['a_t', 'e_t', 'f_t', 'e_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.0695558000006713,"['a_t', 'e_t', 'a_t+1', 'b_t+1', 'c_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.08693919999495847,"['a_t', 'e_t', 'a_t+1', 'b_t+1', 'd_t+1']"
"{, (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07351760000165086,"['a_t', 'e_t', 'a_t+1', 'b_t+1', 'e_t+1']"
"{, (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07203229999868199,"['a_t', 'e_t', 'a_t+1', 'b_t+1', 'f_t+1']"
"{, (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,,  , ', c, _, t, +, 1, ', ), }",0.0,0.07562599999801023,"['a_t', 'e_t', 'a_t+1', 'c_t+1', 'd_t+1']"
"{, (, ', e, _, t, +, 1, ', ,,  , ', a, _, t, ', ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.06986690000485396,"['a_t', 'e_t', 'a_t+1', 'c_t+1', 'e_t+1']"
"{, (, ', c, _, t, +, 1, ', ,,  , ', f, _, t, +, 1, ', ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.06933759999810718,"['a_t', 'e_t', 'a_t+1', 'c_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,,  , ', a, _, t, ', ), }",0.0,0.06964229999721283,"['a_t', 'e_t', 'a_t+1', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,,  , ', a, _, t, ', ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), }",0.0,0.07756520000111777,"['a_t', 'e_t', 'a_t+1', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,,  , ', a, _, t, ', ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, +, 1, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), }",0.0,0.07118590000027325,"['a_t', 'e_t', 'a_t+1', 'e_t+1', 'f_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.06887519999872893,"['a_t', 'e_t', 'b_t+1', 'c_t+1', 'd_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07365500000014435,"['a_t', 'e_t', 'b_t+1', 'c_t+1', 'e_t+1']"
"{, (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,,  , ', c, _, t, +, 1, ', ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.06956269999500364,"['a_t', 'e_t', 'b_t+1', 'c_t+1', 'f_t+1']"
"{, (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.06825829999434063,"['a_t', 'e_t', 'b_t+1', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,,  , ', e, _, t, ', ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07026049999694806,"['a_t', 'e_t', 'b_t+1', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), }",0.0,0.07254970000212779,"['a_t', 'e_t', 'b_t+1', 'e_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,,  , ', d, _, t, +, 1, ', ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.07071580000047106,"['a_t', 'e_t', 'c_t+1', 'd_t+1', 'e_t+1']"
"{, (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', d, _, t, +, 1, ', ,, ), ,,  , (, ', c, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,,  , ', a, _, t, ', ), }",0.0,0.0711546999955317,"['a_t', 'e_t', 'c_t+1', 'd_t+1', 'f_t+1']"
"{, (, ', e, _, t, +, 1, ', ,, ), ,,  , (, ', f, _, t, +, 1, ', ,, ), ,,  , (, ', e, _, t, ', ,, ), ,,  , (, ', a, _, t, ', ,, ), ,,  , (, ', e, _, t, ', ,,  , ', e, _, t, +, 1, ', ), ,,  , (, ', c, _, t, +, 1, ', ,, ), }",0.0,0.06896699999924749,"['a_t', 'e_t', 'c_t+1', 'e_t+1', 'f_t+1']"
